"","X","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning","demand"
"1852",1852,"26/12/2017",85,2,-2.1,69,1,1995,-7,0,0,0,"Winter","No Holiday","Yes",0
"1853",1853,"26/12/2017",120,6,-2.8,73,0.7,1906,-6.9,0,0,0,"Winter","No Holiday","Yes",1
"1854",1854,"26/12/2017",127,1,-1.5,62,1.3,2000,-7.8,0,0,0,"Winter","No Holiday","Yes",1
"1855",1855,"26/12/2017",156,23,-7.5,37,3.1,2000,-19.7,0,0,0,"Winter","No Holiday","Yes",1
"1856",1856,"26/12/2017",178,0,-1.4,58,1,1880,-8.6,0,0,0,"Winter","No Holiday","Yes",1
"1857",1857,"26/12/2017",180,10,-2.2,36,4.1,1930,-15.2,0.53,0,0,"Winter","No Holiday","Yes",1
"1858",1858,"26/12/2017",213,22,-7.2,38,3.1,2000,-19.1,0,0,0,"Winter","No Holiday","Yes",1
"1859",1859,"26/12/2017",220,21,-6.6,39,3.2,2000,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"1860",1860,"26/12/2017",246,15,-1.9,17,5,2000,-23.7,0.93,0,0,"Winter","No Holiday","Yes",1
"1861",1861,"26/12/2017",250,11,-2.1,28,4.9,1887,-18.2,0.87,0,0,"Winter","No Holiday","Yes",1
"1862",1862,"26/12/2017",252,20,-6.1,32,4.7,2000,-20.1,0,0,0,"Winter","No Holiday","Yes",1
"1863",1863,"26/12/2017",262,12,-1.3,23,4,2000,-19.8,1.09,0,0,"Winter","No Holiday","Yes",1
"1864",1864,"26/12/2017",262,13,-2,15,4.7,1970,-25.2,1.18,0,0,"Winter","No Holiday","Yes",1
"1865",1865,"26/12/2017",271,14,-1.6,20,4.3,2000,-21.6,1.11,0,0,"Winter","No Holiday","Yes",1
"1866",1866,"26/12/2017",282,16,-1.9,17,3.3,2000,-23.7,0.61,0,0,"Winter","No Holiday","Yes",1
"1867",1867,"26/12/2017",293,9,-2.8,52,2.9,1895,-11.3,0.16,0,0,"Winter","No Holiday","Yes",1
"1868",1868,"26/12/2017",296,7,-2.9,73,1.9,1911,-7,0,0,0,"Winter","No Holiday","Yes",1
"1869",1869,"26/12/2017",317,19,-5.4,27,3,2000,-21.5,0,0,0,"Winter","No Holiday","Yes",1
"1870",1870,"26/12/2017",350,17,-3.6,20,3.7,2000,-23.3,0.23,0,0,"Winter","No Holiday","Yes",1
"1871",1871,"26/12/2017",481,18,-4.7,23,3.4,2000,-22.7,0.01,0,0,"Winter","No Holiday","Yes",1
"1872",1872,"26/12/2017",578,8,-2.7,68,2.2,1919,-7.7,0,0,0,"Winter","No Holiday","Yes",1
"1873",1873,"27/01/2018",25,5,-15.4,45,0.8,2000,-24.6,0,0,0.3,"Winter","No Holiday","Yes",0
"1874",1874,"27/01/2018",33,6,-15.3,47,0.7,1921,-24,0,0,0.3,"Winter","No Holiday","Yes",0
"1875",1875,"27/01/2018",36,4,-15.3,47,0.8,1868,-24,0,0,0.3,"Winter","No Holiday","Yes",0
"1876",1876,"27/01/2018",41,3,-15.3,43,0.8,1963,-25,0,0,0.3,"Winter","No Holiday","Yes",0
"1877",1877,"27/01/2018",57,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,"Winter","No Holiday","Yes",0
"1878",1878,"27/01/2018",75,2,-15.3,43,0.6,1867,-25,0,0,0.3,"Winter","No Holiday","Yes",0
"1879",1879,"27/01/2018",80,0,-15,42,1.2,1766,-25,0,0,0.3,"Winter","No Holiday","Yes",0
"1880",1880,"27/01/2018",84,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,"Winter","No Holiday","Yes",0
"1881",1881,"27/01/2018",94,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,"Winter","No Holiday","Yes",0
"1882",1882,"27/01/2018",96,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,"Winter","No Holiday","Yes",0
"1883",1883,"27/01/2018",103,21,-7.9,35,2.6,1878,-20.7,0,0,0,"Winter","No Holiday","Yes",1
"1884",1884,"27/01/2018",103,23,-7.6,42,1.2,1760,-18.3,0,0,0,"Winter","No Holiday","Yes",1
"1885",1885,"27/01/2018",105,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,"Winter","No Holiday","Yes",1
"1886",1886,"27/01/2018",114,22,-7.8,43,2.3,1804,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"1887",1887,"27/01/2018",117,20,-7.6,36,1.7,1858,-20.1,0,0,0,"Winter","No Holiday","Yes",1
"1888",1888,"27/01/2018",122,19,-7.1,33,2,1887,-20.6,0,0,0,"Winter","No Holiday","Yes",1
"1889",1889,"27/01/2018",125,11,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,"Winter","No Holiday","Yes",1
"1890",1890,"27/01/2018",145,12,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,"Winter","No Holiday","Yes",1
"1891",1891,"27/01/2018",162,18,-6.6,31,3,1988,-20.9,0.06,0,0,"Winter","No Holiday","Yes",1
"1892",1892,"27/01/2018",189,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,"Winter","No Holiday","Yes",1
"1893",1893,"27/01/2018",192,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,"Winter","No Holiday","Yes",1
"1894",1894,"27/01/2018",193,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,"Winter","No Holiday","Yes",1
"1895",1895,"27/01/2018",195,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,"Winter","No Holiday","Yes",1
"1896",1896,"27/01/2018",207,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,"Winter","No Holiday","Yes",1
"1897",1897,"27/02/2018",62,4,0.9,46,0.8,1140,-9.4,0,0,0,"Winter","No Holiday","Yes",0
"1898",1898,"27/02/2018",72,5,0.6,50,0.1,1026,-8.6,0,0,0,"Winter","No Holiday","Yes",0
"1899",1899,"27/02/2018",102,3,1.1,44,1,1128,-9.8,0,0,0,"Winter","No Holiday","Yes",1
"1900",1900,"27/02/2018",145,2,1.5,44,1.2,1079,-9.4,0,0,0,"Winter","No Holiday","Yes",1
"1901",1901,"27/02/2018",183,6,0.6,50,0.4,985,-8.6,0,0,0,"Winter","No Holiday","Yes",1
"1902",1902,"27/02/2018",213,1,2.1,44,0.9,1107,-8.9,0,0,0,"Winter","No Holiday","Yes",1
"1903",1903,"27/02/2018",236,0,2.6,40,1.8,1095,-9.6,0,0,0,"Winter","No Holiday","Yes",1
"1904",1904,"27/02/2018",261,10,3.3,47,0.7,818,-6.9,0.22,0,0,"Winter","No Holiday","Yes",1
"1905",1905,"27/02/2018",310,23,5.3,53,1.5,582,-3.5,0,0,0,"Winter","No Holiday","Yes",1
"1906",1906,"27/02/2018",335,13,5.8,39,0.6,931,-7.1,0.35,0,0,"Winter","No Holiday","Yes",1
"1907",1907,"27/02/2018",342,11,4.8,41,0.8,792,-7.3,0.53,0,0,"Winter","No Holiday","Yes",1
"1908",1908,"27/02/2018",353,12,5.4,37,0.7,815,-8.1,0.43,0,0,"Winter","No Holiday","Yes",1
"1909",1909,"27/02/2018",357,14,6.3,40,0.8,943,-6.3,0.34,0,0,"Winter","No Holiday","Yes",1
"1910",1910,"27/02/2018",402,15,6.7,48,0.8,817,-3.5,0.39,0,0,"Winter","No Holiday","Yes",1
"1911",1911,"27/02/2018",411,16,6.9,54,1.1,692,-1.7,0.32,0,0,"Winter","No Holiday","Yes",1
"1912",1912,"27/02/2018",443,7,1.3,47,0.7,1084,-8.7,0,0,0,"Winter","No Holiday","Yes",1
"1913",1913,"27/02/2018",449,21,5.7,46,0.8,727,-5,0,0,0,"Winter","No Holiday","Yes",1
"1914",1914,"27/02/2018",455,9,2.5,51,1,866,-6.6,0.07,0,0,"Winter","No Holiday","Yes",1
"1915",1915,"27/02/2018",461,20,5.9,44,1.3,733,-5.4,0,0,0,"Winter","No Holiday","Yes",1
"1916",1916,"27/02/2018",461,22,5.4,49,1.1,687,-4.4,0,0,0,"Winter","No Holiday","Yes",1
"1917",1917,"27/02/2018",529,17,6.8,57,1,623,-1.1,0.16,0,0,"Winter","No Holiday","Yes",1
"1918",1918,"27/02/2018",616,19,6.1,44,1,750,-5.2,0,0,0,"Winter","No Holiday","Yes",1
"1919",1919,"27/02/2018",767,8,2,51,0.7,990,-7,0,0,0,"Winter","No Holiday","Yes",1
"1920",1920,"27/02/2018",897,18,6.6,62,0.8,522,-0.1,0.05,0,0,"Winter","No Holiday","Yes",1
"1921",1921,"27/12/2017",55,4,-9.1,33,2.3,2000,-22.4,0,0,0,"Winter","No Holiday","Yes",0
"1922",1922,"27/12/2017",66,5,-9.4,36,1.9,2000,-21.7,0,0,0,"Winter","No Holiday","Yes",0
"1923",1923,"27/12/2017",81,3,-9.1,37,1,2000,-21.1,0,0,0,"Winter","No Holiday","Yes",0
"1924",1924,"27/12/2017",93,2,-8.6,37,1.5,2000,-20.7,0,0,0,"Winter","No Holiday","Yes",0
"1925",1925,"27/12/2017",105,6,-9.8,37,1.7,2000,-21.7,0,0,0,"Winter","No Holiday","Yes",1
"1926",1926,"27/12/2017",133,0,-7.9,37,2.2,2000,-20,0,0,0,"Winter","No Holiday","Yes",1
"1927",1927,"27/12/2017",142,1,-8.2,39,1.8,2000,-19.7,0,0,0,"Winter","No Holiday","Yes",1
"1928",1928,"27/12/2017",146,10,-8.5,29,2.4,1992,-23.4,0.56,0,0,"Winter","No Holiday","Yes",1
"1929",1929,"27/12/2017",213,11,-6.8,28,2.1,1986,-22.3,0.88,0,0,"Winter","No Holiday","Yes",1
"1930",1930,"27/12/2017",216,23,-6.3,39,0.9,2000,-18,0,0,0,"Winter","No Holiday","Yes",1
"1931",1931,"27/12/2017",228,15,-3.1,16,2.2,2000,-25.4,0.9,0,0,"Winter","No Holiday","Yes",1
"1932",1932,"27/12/2017",230,12,-5.5,21,2.1,1941,-24.4,1.08,0,0,"Winter","No Holiday","Yes",1
"1933",1933,"27/12/2017",231,14,-4,18,2.4,2000,-24.8,1.09,0,0,"Winter","No Holiday","Yes",1
"1934",1934,"27/12/2017",242,21,-6.4,34,1.2,2000,-19.7,0,0,0,"Winter","No Holiday","Yes",1
"1935",1935,"27/12/2017",243,22,-6.4,36,1.3,2000,-19,0,0,0,"Winter","No Holiday","Yes",1
"1936",1936,"27/12/2017",258,13,-4.7,18,3.7,2000,-25.4,1.16,0,0,"Winter","No Holiday","Yes",1
"1937",1937,"27/12/2017",262,7,-10.1,38,2.3,2000,-21.7,0,0,0,"Winter","No Holiday","Yes",1
"1938",1938,"27/12/2017",262,20,-5.9,34,0.9,2000,-19.2,0,0,0,"Winter","No Holiday","Yes",1
"1939",1939,"27/12/2017",269,16,-3.2,23,2.7,2000,-21.4,0.57,0,0,"Winter","No Holiday","Yes",1
"1940",1940,"27/12/2017",279,9,-9.8,33,2,1997,-23,0.17,0,0,"Winter","No Holiday","Yes",1
"1941",1941,"27/12/2017",314,17,-4.2,26,2.2,2000,-20.8,0.2,0,0,"Winter","No Holiday","Yes",1
"1942",1942,"27/12/2017",315,19,-5.5,31,2.1,2000,-19.9,0,0,0,"Winter","No Holiday","Yes",1
"1943",1943,"27/12/2017",466,18,-5.2,32,2.2,2000,-19.3,0,0,0,"Winter","No Holiday","Yes",1
"1944",1944,"27/12/2017",502,8,-10.2,35,1.8,2000,-22.7,0,0,0,"Winter","No Holiday","Yes",1
"1945",1945,"28/01/2018",21,5,-7.5,33,1.5,2000,-21,0,0,0,"Winter","No Holiday","Yes",0
"1946",1946,"28/01/2018",30,6,-7.8,35,1.9,2000,-20.6,0,0,0,"Winter","No Holiday","Yes",0
"1947",1947,"28/01/2018",38,4,-7.6,37,1.6,1966,-19.8,0,0,0,"Winter","No Holiday","Yes",0
"1948",1948,"28/01/2018",42,7,-8,39,1.9,2000,-19.5,0,0,0,"Winter","No Holiday","Yes",0
"1949",1949,"28/01/2018",67,3,-7.7,49,1.8,1573,-16.5,0,0,0,"Winter","No Holiday","Yes",0
"1950",1950,"28/01/2018",72,2,-7.8,51,1.9,1627,-16.1,0,0,0,"Winter","No Holiday","Yes",0
"1951",1951,"28/01/2018",72,8,-8.1,43,1.7,1943,-18.5,0,0,0,"Winter","No Holiday","Yes",0
"1952",1952,"28/01/2018",81,23,-8.7,42,2.1,1981,-19.3,0,0,0,"Winter","No Holiday","Yes",0
"1953",1953,"28/01/2018",103,1,-7.5,45,2.4,1853,-17.4,0,0,0,"Winter","No Holiday","Yes",1
"1954",1954,"28/01/2018",104,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,"Winter","No Holiday","Yes",1
"1955",1955,"28/01/2018",105,22,-7.9,40,2.5,1997,-19.1,0,0,0,"Winter","No Holiday","Yes",1
"1956",1956,"28/01/2018",106,21,-7.3,34,3.5,2000,-20.5,0,0,0,"Winter","No Holiday","Yes",1
"1957",1957,"28/01/2018",111,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,"Winter","No Holiday","Yes",1
"1958",1958,"28/01/2018",113,20,-7,30,2.8,2000,-21.6,0,0,0,"Winter","No Holiday","Yes",1
"1959",1959,"28/01/2018",125,0,-7.5,36,2.3,1972,-20,0,0,0,"Winter","No Holiday","Yes",1
"1960",1960,"28/01/2018",134,19,-6,31,3.6,2000,-20.4,0,0,0,"Winter","No Holiday","Yes",1
"1961",1961,"28/01/2018",145,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,"Winter","No Holiday","Yes",1
"1962",1962,"28/01/2018",157,18,-4.9,35,3.7,2000,-18,0.04,0,0,"Winter","No Holiday","Yes",1
"1963",1963,"28/01/2018",178,17,-3.8,32,5.2,2000,-18.1,0.25,0,0,"Winter","No Holiday","Yes",1
"1964",1964,"28/01/2018",187,16,-2.1,27,4,2000,-18.6,0.52,0,0,"Winter","No Holiday","Yes",1
"1965",1965,"28/01/2018",189,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,"Winter","No Holiday","Yes",1
"1966",1966,"28/01/2018",206,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,"Winter","No Holiday","Yes",1
"1967",1967,"28/01/2018",217,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,"Winter","No Holiday","Yes",1
"1968",1968,"28/01/2018",225,14,-1.5,20,3,1992,-21.6,1.09,0,0,"Winter","No Holiday","Yes",1
"1969",1969,"28/02/2018",7,15,4.8,87,2.9,312,2.8,0.08,4.5,0,"Winter","No Holiday","Yes",0
"1970",1970,"28/02/2018",8,17,3.8,90,2.7,654,2.3,0,0,0,"Winter","No Holiday","Yes",0
"1971",1971,"28/02/2018",8,20,2.7,96,1.5,1479,2.1,0,0,0,"Winter","No Holiday","Yes",0
"1972",1972,"28/02/2018",9,16,4.2,89,2.5,479,2.5,0.07,0,0,"Winter","No Holiday","Yes",0
"1973",1973,"28/02/2018",10,21,2.4,95,2.5,1349,1.6,0,9,0,"Winter","No Holiday","Yes",0
"1974",1974,"28/02/2018",11,18,3.6,90,2.1,845,2.1,0,9.5,0,"Winter","No Holiday","Yes",0
"1975",1975,"28/02/2018",13,22,2.3,96,1.9,1207,1.7,0,0,0,"Winter","No Holiday","Yes",0
"1976",1976,"28/02/2018",17,14,5.7,80,3.7,348,2.5,0.13,0,0,"Winter","No Holiday","Yes",0
"1977",1977,"28/02/2018",19,19,2.5,95,1.9,838,1.7,0,0,0,"Winter","No Holiday","Yes",0
"1978",1978,"28/02/2018",23,23,1.8,96,1.2,745,1.2,0,0,0,"Winter","No Holiday","Yes",0
"1979",1979,"28/02/2018",28,13,7.6,57,2.3,554,-0.3,0.33,0,0,"Winter","No Holiday","Yes",0
"1980",1980,"28/02/2018",62,5,5.2,59,1.7,437,-2.1,0,0,0,"Winter","No Holiday","Yes",0
"1981",1981,"28/02/2018",72,4,5.4,56,1.7,472,-2.6,0,0,0,"Winter","No Holiday","Yes",0
"1982",1982,"28/02/2018",116,3,5.3,55,1.7,488,-3,0,0,0,"Winter","No Holiday","Yes",1
"1983",1983,"28/02/2018",165,6,5.2,60,1.9,430,-1.9,0,0,0,"Winter","No Holiday","Yes",1
"1984",1984,"28/02/2018",174,2,5.2,54,1.3,516,-3.3,0,0,0,"Winter","No Holiday","Yes",1
"1985",1985,"28/02/2018",229,1,5,53,1.4,557,-3.8,0,0,0,"Winter","No Holiday","Yes",1
"1986",1986,"28/02/2018",266,0,5.1,52,1.1,614,-3.9,0,0,0,"Winter","No Holiday","Yes",1
"1987",1987,"28/02/2018",285,10,6.5,53,2,518,-2.4,0.21,0,0,"Winter","No Holiday","Yes",1
"1988",1988,"28/02/2018",305,12,7.6,48,2.6,600,-2.7,0.39,0,0,"Winter","No Holiday","Yes",1
"1989",1989,"28/02/2018",332,11,7.1,50,2.2,534,-2.6,0.33,0,0,"Winter","No Holiday","Yes",1
"1990",1990,"28/02/2018",419,9,6.2,55,2.4,478,-2.1,0.13,0,0,"Winter","No Holiday","Yes",1
"1991",1991,"28/02/2018",426,7,5.5,59,2.8,448,-1.8,0,0,0,"Winter","No Holiday","Yes",1
"1992",1992,"28/02/2018",816,8,5.7,57,2.5,458,-2.1,0.04,0,0,"Winter","No Holiday","Yes",1
"1993",1993,"28/12/2017",50,4,-5.8,32,1.6,2000,-19.8,0,0,0,"Winter","No Holiday","Yes",0
"1994",1994,"28/12/2017",61,5,-5.7,28,1.2,2000,-21.3,0,0,0,"Winter","No Holiday","Yes",0
"1995",1995,"28/12/2017",86,3,-6,32,2.5,2000,-20,0,0,0,"Winter","No Holiday","Yes",0
"1996",1996,"28/12/2017",103,6,-5.5,24,0.5,2000,-22.9,0,0,0,"Winter","No Holiday","Yes",1
"1997",1997,"28/12/2017",163,2,-6.6,34,1.8,2000,-19.8,0,0,0,"Winter","No Holiday","Yes",1
"1998",1998,"28/12/2017",164,0,-6.5,41,1.7,2000,-17.6,0,0,0,"Winter","No Holiday","Yes",1
"1999",1999,"28/12/2017",169,1,-6.6,39,1.4,2000,-18.2,0,0,0,"Winter","No Holiday","Yes",1
"2000",2000,"28/12/2017",225,10,-3.4,33,1.3,1863,-17.4,0.33,0,0,"Winter","No Holiday","Yes",1
"2001",2001,"28/12/2017",257,7,-5,31,0.5,2000,-19.5,0,0,0,"Winter","No Holiday","Yes",1
"2002",2002,"28/12/2017",260,23,0.1,63,1.1,1003,-6.1,0,0,0,"Winter","No Holiday","Yes",1
"2003",2003,"28/12/2017",285,22,0,63,1.3,968,-6.2,0,0,0,"Winter","No Holiday","Yes",1
"2004",2004,"28/12/2017",286,12,-0.8,38,1,1686,-13.3,0.75,0,0,"Winter","No Holiday","Yes",1
"2005",2005,"28/12/2017",288,11,-2.1,34,1,1868,-15.8,0.65,0,0,"Winter","No Holiday","Yes",1
"2006",2006,"28/12/2017",301,13,0.8,46,1.4,1598,-9.5,0.8,0,0,"Winter","No Holiday","Yes",1
"2007",2007,"28/12/2017",303,15,0.4,57,2.4,1179,-7.1,0.36,0,0,"Winter","No Holiday","Yes",1
"2008",2008,"28/12/2017",311,14,0.8,55,1.8,1132,-7.2,0.59,0,0,"Winter","No Holiday","Yes",1
"2009",2009,"28/12/2017",319,20,-0.3,62,1.3,1040,-6.7,0,0,0,"Winter","No Holiday","Yes",1
"2010",2010,"28/12/2017",326,9,-4.3,38,0.7,1877,-16.5,0.04,0,0,"Winter","No Holiday","Yes",1
"2011",2011,"28/12/2017",332,21,-0.2,62,0.6,986,-6.6,0,0,0,"Winter","No Holiday","Yes",1
"2012",2012,"28/12/2017",390,16,0.3,57,2.3,1204,-7.2,0.19,0,0,"Winter","No Holiday","Yes",1
"2013",2013,"28/12/2017",402,19,-0.4,62,0.9,1103,-6.8,0,0,0,"Winter","No Holiday","Yes",1
"2014",2014,"28/12/2017",407,17,0.2,58,2,1159,-7.1,0.08,0,0,"Winter","No Holiday","Yes",1
"2015",2015,"28/12/2017",552,18,-0.6,62,1.6,1129,-6.9,0,0,0,"Winter","No Holiday","Yes",1
"2016",2016,"28/12/2017",554,8,-4.7,30,0.6,2000,-19.6,0,0,0,"Winter","No Holiday","Yes",1
"2017",2017,"29/01/2018",26,4,-9.9,45,2.5,1967,-19.6,0,0,0,"Winter","No Holiday","Yes",0
"2018",2018,"29/01/2018",27,3,-9.8,43,2.8,1963,-20,0,0,0,"Winter","No Holiday","Yes",0
"2019",2019,"29/01/2018",49,2,-10.2,47,0.9,1808,-19.3,0,0,0,"Winter","No Holiday","Yes",0
"2020",2020,"29/01/2018",50,5,-10.4,47,1,1921,-19.5,0,0,0,"Winter","No Holiday","Yes",0
"2021",2021,"29/01/2018",62,1,-9.8,47,1.3,1934,-19,0,0,0,"Winter","No Holiday","Yes",0
"2022",2022,"29/01/2018",80,0,-9.3,45,0.7,1976,-19,0,0,0,"Winter","No Holiday","Yes",0
"2023",2023,"29/01/2018",94,6,-10.9,43,1,1967,-21,0,0,0,"Winter","No Holiday","Yes",0
"2024",2024,"29/01/2018",99,23,-9.4,41,1.6,2000,-20.2,0,0,0,"Winter","No Holiday","Yes",0
"2025",2025,"29/01/2018",135,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,"Winter","No Holiday","Yes",1
"2026",2026,"29/01/2018",166,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,"Winter","No Holiday","Yes",1
"2027",2027,"29/01/2018",166,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,"Winter","No Holiday","Yes",1
"2028",2028,"29/01/2018",168,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,"Winter","No Holiday","Yes",1
"2029",2029,"29/01/2018",172,22,-8.8,40,3,1985,-19.9,0,0,0,"Winter","No Holiday","Yes",1
"2030",2030,"29/01/2018",177,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,"Winter","No Holiday","Yes",1
"2031",2031,"29/01/2018",182,21,-7.7,42,2.9,1905,-18.4,0,0,0,"Winter","No Holiday","Yes",1
"2032",2032,"29/01/2018",186,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,"Winter","No Holiday","Yes",1
"2033",2033,"29/01/2018",195,16,-5.5,28,4.3,1926,-21.1,0.78,0,0,"Winter","No Holiday","Yes",1
"2034",2034,"29/01/2018",197,20,-7.4,41,3.8,2000,-18.4,0,0,0,"Winter","No Holiday","Yes",1
"2035",2035,"29/01/2018",217,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,"Winter","No Holiday","Yes",1
"2036",2036,"29/01/2018",231,7,-11.1,37,1.6,2000,-22.9,0,0,0,"Winter","No Holiday","Yes",1
"2037",2037,"29/01/2018",239,17,-5.7,30,3.6,1978,-20.5,0.4,0,0,"Winter","No Holiday","Yes",1
"2038",2038,"29/01/2018",282,19,-7.1,40,3.2,2000,-18.4,0,0,0,"Winter","No Holiday","Yes",1
"2039",2039,"29/01/2018",438,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,"Winter","No Holiday","Yes",1
"2040",2040,"29/01/2018",450,8,-11.5,38,1,1998,-23,0.01,0,0,"Winter","No Holiday","Yes",1
"2041",2041,"29/12/2017",67,5,0.7,66,0.7,687,-4.9,0,0,0,"Winter","No Holiday","Yes",0
"2042",2042,"29/12/2017",85,4,0.6,65,0.4,712,-5.2,0,0,0,"Winter","No Holiday","Yes",0
"2043",2043,"29/12/2017",128,6,0.8,68,0.6,673,-4.4,0,0,0,"Winter","No Holiday","Yes",1
"2044",2044,"29/12/2017",135,3,0.6,64,0.4,731,-5.4,0,0,0,"Winter","No Holiday","Yes",1
"2045",2045,"29/12/2017",210,2,0.5,63,1,691,-5.7,0,0,0,"Winter","No Holiday","Yes",1
"2046",2046,"29/12/2017",233,0,0.2,63,0.7,925,-6,0,0,0,"Winter","No Holiday","Yes",1
"2047",2047,"29/12/2017",236,23,0.3,80,0.8,264,-2.7,0,0,0,"Winter","No Holiday","Yes",1
"2048",2048,"29/12/2017",252,10,1.9,65,0.3,562,-3.9,0.17,0,0,"Winter","No Holiday","Yes",1
"2049",2049,"29/12/2017",269,1,0.3,63,0.7,760,-5.9,0,0,0,"Winter","No Holiday","Yes",1
"2050",2050,"29/12/2017",282,21,1,77,1.5,297,-2.5,0,0,0,"Winter","No Holiday","Yes",1
"2051",2051,"29/12/2017",289,7,0.9,67,0.6,658,-4.5,0,0,0,"Winter","No Holiday","Yes",1
"2052",2052,"29/12/2017",292,20,1.7,73,0.5,332,-2.6,0,0,0,"Winter","No Holiday","Yes",1
"2053",2053,"29/12/2017",294,22,0.8,77,1.4,293,-2.7,0,0,0,"Winter","No Holiday","Yes",1
"2054",2054,"29/12/2017",317,11,3.1,62,1.1,517,-3.4,0.29,0,0,"Winter","No Holiday","Yes",1
"2055",2055,"29/12/2017",353,9,1.2,67,0.2,591,-4.2,0.06,0,0,"Winter","No Holiday","Yes",1
"2056",2056,"29/12/2017",363,12,4.3,62,1.6,472,-2.3,0.52,0,0,"Winter","No Holiday","Yes",1
"2057",2057,"29/12/2017",370,13,5.2,58,2.5,435,-2.4,0.81,0,0,"Winter","No Holiday","Yes",1
"2058",2058,"29/12/2017",395,19,2.7,68,1.2,348,-2.6,0,0,0,"Winter","No Holiday","Yes",1
"2059",2059,"29/12/2017",419,14,5.7,54,3.5,418,-2.9,0.83,0,0,"Winter","No Holiday","Yes",1
"2060",2060,"29/12/2017",426,15,5.7,53,2.7,408,-3.1,0.65,0,0,"Winter","No Holiday","Yes",1
"2061",2061,"29/12/2017",504,16,5.4,56,2.2,396,-2.6,0.39,0,0,"Winter","No Holiday","Yes",1
"2062",2062,"29/12/2017",534,17,4.5,59,1.6,384,-2.8,0.14,0,0,"Winter","No Holiday","Yes",1
"2063",2063,"29/12/2017",574,18,3.6,62,1.4,389,-3,0.01,0,0,"Winter","No Holiday","Yes",1
"2064",2064,"29/12/2017",636,8,1,68,0.6,624,-4.2,0,0,0,"Winter","No Holiday","Yes",1
"2065",2065,"30/01/2018",33,4,-11.1,50,1.2,1986,-19.4,0,0,0,"Winter","No Holiday","Yes",0
"2066",2066,"30/01/2018",47,5,-11.3,53,1.6,1979,-19,0,0,0,"Winter","No Holiday","Yes",0
"2067",2067,"30/01/2018",53,17,-2.4,85,0.3,174,-4.5,0.06,0,0.6,"Winter","No Holiday","Yes",0
"2068",2068,"30/01/2018",54,3,-10.7,42,1.4,2000,-21.1,0,0,0,"Winter","No Holiday","Yes",0
"2069",2069,"30/01/2018",59,19,-1.7,91,1.1,167,-2.9,0,0,3,"Winter","No Holiday","Yes",0
"2070",2070,"30/01/2018",60,21,-1.6,91,1.3,508,-2.8,0,1.5,3.5,"Winter","No Holiday","Yes",0
"2071",2071,"30/01/2018",62,23,-1.7,83,1,1093,-4.2,0,0,3.5,"Winter","No Holiday","Yes",0
"2072",2072,"30/01/2018",72,20,-1.5,91,1.7,270,-2.7,0,0,3.3,"Winter","No Holiday","Yes",0
"2073",2073,"30/01/2018",73,22,-1.7,85,1.2,1006,-3.8,0,0,3.5,"Winter","No Holiday","Yes",0
"2074",2074,"30/01/2018",84,2,-10.6,40,1,2000,-21.6,0,0,0,"Winter","No Holiday","Yes",0
"2075",2075,"30/01/2018",94,6,-11.2,53,0.9,2000,-18.9,0,0,0,"Winter","No Holiday","Yes",0
"2076",2076,"30/01/2018",94,16,-2.2,76,1.7,233,-5.8,0.25,0,0,"Winter","No Holiday","Yes",0
"2077",2077,"30/01/2018",100,18,-2.3,91,0.4,202,-3.5,0,1.4,2,"Winter","No Holiday","Yes",0
"2078",2078,"30/01/2018",108,0,-10,34,1.1,2000,-22.9,0,0,0,"Winter","No Holiday","Yes",1
"2079",2079,"30/01/2018",129,1,-10.4,37,0.3,2000,-22.3,0,0,0,"Winter","No Holiday","Yes",1
"2080",2080,"30/01/2018",170,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,"Winter","No Holiday","Yes",1
